Word;DocNumber;TF-IDF
DIFFERENCE;'00054 ';10.65
DIFFERENCE;'00065 ';10.65
DIFFERENCE;'00068 ';10.65
DIFFERENCE;'00102 ';11.52
DIFFERENCE;'00106 ';10.65
DIFFERENCE;'00107 ';10.65
DIFFERENCE;'00119 ';10.65
DIFFERENCE;'00137 ';10.65
DIFFERENCE;'00147 ';12.13
DIFFERENCE;'00154 ';10.65
DIFFERENCE;'00167 ';10.65
DIFFERENCE;'00172';11.52
DIFFERENCE;'00173';13.0
DIFFERENCE;'00192';14.09
DIFFERENCE;'00217';10.65
DIFFERENCE;'00230';10.65
DIFFERENCE;'00231';10.65
DIFFERENCE;'00246';11.52
DIFFERENCE;'00272';10.65
DIFFERENCE;'00277';10.65
DIFFERENCE;'00278';10.65
DIFFERENCE;'00283';10.65
DIFFERENCE;'00306';11.52
DIFFERENCE;'00307';12.13
DIFFERENCE;'00308';12.13
DIFFERENCE;'00313';10.65
DIFFERENCE;'00336';10.65
DIFFERENCE;'00337';10.65
DIFFERENCE;'00341';10.65
DIFFERENCE;'00347';10.65
DIFFERENCE;'00356 ';12.13
DIFFERENCE;'00358 ';10.65
DIFFERENCE;'00377 ';10.65
DIFFERENCE;'00417 ';10.65
DIFFERENCE;'00437 ';10.65
DIFFERENCE;'00445 ';10.65
DIFFERENCE;'00447 ';10.65
DIFFERENCE;'00495 ';10.65
DIFFERENCE;'00498 ';10.65
DIFFERENCE;'00523 ';10.65
DIFFERENCE;'00525 ';10.65
DIFFERENCE;'00526 ';10.65
DIFFERENCE;'00528 ';10.65
DIFFERENCE;'00529 ';10.65
DIFFERENCE;'00534 ';10.65
DIFFERENCE;'00546 ';10.65
DIFFERENCE;'00548 ';10.65
DIFFERENCE;'00564 ';10.65
DIFFERENCE;'00576 ';10.65
DIFFERENCE;'00578 ';10.65
DIFFERENCE;'00588 ';10.65
DIFFERENCE;'00589 ';10.65
DIFFERENCE;'00625 ';10.65
DIFFERENCE;'00635 ';10.65
DIFFERENCE;'00681 ';10.65
DIFFERENCE;'00689 ';10.65
DIFFERENCE;'00707 ';10.65
DIFFERENCE;'00716 ';10.65
DIFFERENCE;'00737 ';11.52
DIFFERENCE;'00740 ';10.65
DIFFERENCE;'00745 ';10.65
DIFFERENCE;'00746 ';10.65
DIFFERENCE;'00754 ';10.65
DIFFERENCE;'00795 ';10.65
DIFFERENCE;'00800 ';11.52
DIFFERENCE;'00807 ';10.65
DIFFERENCE;'00812 ';10.65
DIFFERENCE;'00827 ';10.65
DIFFERENCE;'00830 ';10.65
DIFFERENCE;'00847 ';10.65
DIFFERENCE;'00895 ';11.52
DIFFERENCE;'00896 ';10.65
DIFFERENCE;'00905 ';10.65
DIFFERENCE;'00958 ';10.65
DIFFERENCE;'00960 ';10.65
DIFFERENCE;'00961 ';10.65
DIFFERENCE;'00976 ';10.65
DIFFERENCE;'00981 ';10.65
DIFFERENCE;'00986 ';10.65
DIFFERENCE;'00988 ';10.65
DIFFERENCE;'00989 ';11.52
DIFFERENCE;'01025 ';10.65
DIFFERENCE;'01078 ';10.65
DIFFERENCE;'01086 ';10.65
DIFFERENCE;'01116 ';10.65
DIFFERENCE;'01117 ';10.65
DIFFERENCE;'01121 ';10.65
DIFFERENCE;'01131 ';11.52
DIFFERENCE;'01142 ';11.52
DIFFERENCE;'01149 ';10.65
DIFFERENCE;'01157 ';12.13
DIFFERENCE;'01159 ';10.65
DIFFERENCE;'01162 ';10.65
DIFFERENCE;'01167 ';11.52
DIFFERENCE;'01170 ';10.65
DIFFERENCE;'01171 ';10.65
DIFFERENCE;'01181 ';10.65
DIFFERENCE;'01200 ';10.65
DIFFERENCE;'01201 ';11.52
DIFFERENCE;'01202 ';10.65
DIFFERENCE;'01205 ';10.65
DIFFERENCE;'01227 ';10.65
DIFFERENCE;'01238 ';10.65
DIFFERENCE;'01239 ';10.65
ASSAYED;'00019 ';14.88
ASSAYED;'00107 ';16.47
ASSAYED;'00174';14.88
ASSAYED;'00236';14.88
ASSAYED;'00305';16.47
ASSAYED;'00307';14.88
ASSAYED;'00371 ';16.47
ASSAYED;'00390 ';14.88
ASSAYED;'00406 ';14.88
ASSAYED;'00445 ';14.88
ASSAYED;'00622 ';14.88
ASSAYED;'00862 ';14.88
ASSAYED;'01068 ';14.88
ASSAYED;'01070 ';14.88
ASSAYED;'01137 ';14.88
ASSAYED;'01139 ';14.88
ASSAYED;'01140 ';14.88
ASSAYED;'01141 ';14.88
ASSAYED;'01200 ';14.88
ASSAYED;'01202 ';14.88
ARGININE;'00019 ';21.07
ARGININE;'00026 ';18.15
ARGININE;'00092 ';17.23
ARGININE;'00141 ';19.94
ARGININE;'00305';17.23
ARGININE;'00430 ';15.94
ARGININE;'00445 ';18.86
ARGININE;'00521 ';15.94
ARGININE;'00530 ';18.15
ARGININE;'00542 ';18.86
ARGININE;'00585 ';15.94
ARGININE;'00639 ';18.15
ARGININE;'00695 ';17.23
ARGININE;'00747 ';18.15
ARGININE;'00862 ';15.94
ARGININE;'00921 ';15.94
ARGININE;'01140 ';18.15
RECEIVING;'00019 ';16.14
RECEIVING;'00030 ';14.58
RECEIVING;'00068 ';16.14
RECEIVING;'00091 ';16.14
RECEIVING;'00163 ';16.14
RECEIVING;'00295';14.58
RECEIVING;'00449 ';14.58
RECEIVING;'00475 ';14.58
RECEIVING;'00487 ';14.58
RECEIVING;'00688 ';16.14
RECEIVING;'00694 ';16.14
RECEIVING;'00705 ';16.14
RECEIVING;'00718 ';16.14
RECEIVING;'00810 ';14.58
RECEIVING;'00818 ';14.58
RECEIVING;'01017 ';14.58
RECEIVING;'01218 ';14.58
ESTERASE;'00019 ';19.88
ESTERASE;'00026 ';18.48
ESTERASE;'00141 ';20.41
ESTERASE;'00305';17.48
ESTERASE;'00430 ';16.07
ESTERASE;'00445 ';18.48
ESTERASE;'00521 ';19.25
ESTERASE;'00530 ';18.48
ESTERASE;'00639 ';18.48
ESTERASE;'00747 ';18.48
ESTERASE;'00779 ';16.07
ESTERASE;'01140 ';17.48
ESTERASE;'01202 ';16.07
UNTREATED;'00019 ';16.19
UNTREATED;'00111 ';16.19
UNTREATED;'00151 ';16.19
UNTREATED;'00261';16.19
UNTREATED;'00306';17.92
UNTREATED;'00333';16.19
UNTREATED;'00660 ';16.19
UNTREATED;'00717 ';16.19
UNTREATED;'00725 ';16.19
UNTREATED;'00804 ';16.19
UNTREATED;'00896 ';16.19
UNTREATED;'00955 ';16.19
UNTREATED;'01197 ';17.92
UNTREATED;'01202 ';16.19
LOWER;'00019 ';9.58
LOWER;'00022 ';9.58
LOWER;'00024 ';9.58
LOWER;'00025 ';10.53
LOWER;'00031 ';9.58
LOWER;'00051 ';9.58
LOWER;'00052 ';9.58
LOWER;'00055 ';9.58
LOWER;'00056 ';9.58
LOWER;'00070 ';9.58
LOWER;'00077 ';10.53
LOWER;'00092 ';9.58
LOWER;'00095 ';9.58
LOWER;'00107 ';9.58
LOWER;'00118 ';9.58
LOWER;'00126 ';9.58
LOWER;'00139 ';9.58
LOWER;'00144 ';9.58
LOWER;'00147 ';9.58
LOWER;'00160 ';9.58
LOWER;'00172';9.58
LOWER;'00185';10.53
LOWER;'00199';9.58
LOWER;'00240';9.58
LOWER;'00242';9.58
LOWER;'00246';9.58
LOWER;'00249';9.58
LOWER;'00258';9.58
LOWER;'00272';9.58
LOWER;'00278';9.58
LOWER;'00281';9.58
LOWER;'00287';9.58
LOWER;'00291';9.58
LOWER;'00307';9.58
LOWER;'00308';9.58
LOWER;'00317';11.21
LOWER;'00320';9.58
LOWER;'00333';9.58
LOWER;'00336';9.58
LOWER;'00369 ';9.58
LOWER;'00382 ';9.58
LOWER;'00384 ';9.58
LOWER;'00425 ';9.58
LOWER;'00447 ';9.58
LOWER;'00460 ';9.58
LOWER;'00462 ';9.58
LOWER;'00463 ';9.58
LOWER;'00508 ';9.58
LOWER;'00514 ';9.58
LOWER;'00555 ';9.58
LOWER;'00557 ';9.58
LOWER;'00577 ';10.53
LOWER;'00590 ';9.58
LOWER;'00608 ';9.58
LOWER;'00612 ';9.58
LOWER;'00614 ';9.58
LOWER;'00625 ';9.58
LOWER;'00635 ';9.58
LOWER;'00657 ';9.58
LOWER;'00659 ';9.58
LOWER;'00662 ';9.58
LOWER;'00707 ';9.58
LOWER;'00711 ';9.58
LOWER;'00725 ';9.58
LOWER;'00745 ';9.58
LOWER;'00761 ';10.53
LOWER;'00794 ';11.21
LOWER;'00803 ';9.58
LOWER;'00815 ';9.58
LOWER;'00852 ';9.58
LOWER;'00899 ';9.58
LOWER;'00905 ';9.58
LOWER;'00924 ';10.53
LOWER;'00936 ';9.58
LOWER;'00955 ';9.58
LOWER;'00959 ';9.58
LOWER;'00961 ';9.58
LOWER;'00965 ';9.58
LOWER;'00978 ';9.58
LOWER;'00982 ';9.58
LOWER;'00993 ';9.58
LOWER;'01000 ';9.58
LOWER;'01020 ';9.58
LOWER;'01021 ';10.53
LOWER;'01027 ';9.58
LOWER;'01039 ';9.58
LOWER;'01043 ';9.58
LOWER;'01058 ';9.58
LOWER;'01061 ';9.58
LOWER;'01062 ';9.58
LOWER;'01066 ';9.58
LOWER;'01067 ';9.58
LOWER;'01078 ';9.58
LOWER;'01079 ';9.58
LOWER;'01098 ';9.58
LOWER;'01100 ';9.58
LOWER;'01101 ';9.58
LOWER;'01129 ';9.58
LOWER;'01170 ';9.58
LOWER;'01172 ';9.58
LOWER;'01196 ';10.53
LOWER;'01202 ';9.58
LOWER;'01206 ';9.58
CARRIERS;'00019 ';14.77
CARRIERS;'00083 ';13.58
CARRIERS;'00104 ';13.58
CARRIERS;'00108 ';13.58
CARRIERS;'00112 ';13.58
CARRIERS;'00118 ';15.61
CARRIERS;'00133 ';13.58
CARRIERS;'00143 ';13.58
CARRIERS;'00216';13.58
CARRIERS;'00221';13.58
CARRIERS;'00225';13.58
CARRIERS;'00247';13.58
CARRIERS;'00283';13.58
CARRIERS;'00304';14.77
CARRIERS;'00306';13.58
CARRIERS;'00307';17.25
CARRIERS;'00325';14.77
CARRIERS;'00328';13.58
CARRIERS;'00338';13.58
CARRIERS;'00342';14.77
CARRIERS;'00420 ';13.58
CARRIERS;'00430 ';13.58
CARRIERS;'00469 ';14.77
CARRIERS;'00488 ';13.58
CARRIERS;'00510 ';13.58
CARRIERS;'00530 ';14.77
CARRIERS;'00553 ';13.58
CARRIERS;'00572 ';13.58
CARRIERS;'00583 ';14.77
CARRIERS;'00619 ';13.58
CARRIERS;'00622 ';16.27
CARRIERS;'00670 ';13.58
CARRIERS;'00716 ';13.58
CARRIERS;'00749 ';13.58
CARRIERS;'00774 ';13.58
CARRIERS;'00851 ';13.58
CARRIERS;'00925 ';13.58
CARRIERS;'00937 ';13.58
CARRIERS;'00968 ';15.61
CARRIERS;'01061 ';13.58
CARRIERS;'01127 ';13.58
CARRIERS;'01137 ';13.58
CARRIERS;'01141 ';13.58
CARRIERS;'01146 ';13.58
CARRIERS;'01222 ';13.58
DIFFERENCES;'00019 ';9.4
DIFFERENCES;'00033 ';8.59
DIFFERENCES;'00049 ';8.59
DIFFERENCES;'00052 ';8.59
DIFFERENCES;'00062 ';9.4
DIFFERENCES;'00065 ';8.59
DIFFERENCES;'00077 ';9.4
DIFFERENCES;'00085 ';8.59
DIFFERENCES;'00107 ';8.59
DIFFERENCES;'00115 ';9.4
DIFFERENCES;'00118 ';10.42
DIFFERENCES;'00124 ';9.97
DIFFERENCES;'00137 ';9.4
DIFFERENCES;'00138 ';9.4
DIFFERENCES;'00139 ';8.59
DIFFERENCES;'00141 ';9.97
DIFFERENCES;'00145 ';10.42
DIFFERENCES;'00147 ';8.59
DIFFERENCES;'00151 ';8.59
DIFFERENCES;'00161 ';9.4
DIFFERENCES;'00176';8.59
DIFFERENCES;'00185';8.59
DIFFERENCES;'00191';8.59
DIFFERENCES;'00192';8.59
DIFFERENCES;'00201';8.59
DIFFERENCES;'00214';8.59
DIFFERENCES;'00218';8.59
DIFFERENCES;'00228';8.59
DIFFERENCES;'00242';9.4
DIFFERENCES;'00244';10.42
DIFFERENCES;'00253';8.59
DIFFERENCES;'00259';9.4
DIFFERENCES;'00268';8.59
DIFFERENCES;'00269';8.59
DIFFERENCES;'00272';8.59
DIFFERENCES;'00292';8.59
DIFFERENCES;'00306';8.59
DIFFERENCES;'00307';9.4
DIFFERENCES;'00319';8.59
DIFFERENCES;'00346';8.59
DIFFERENCES;'00357 ';8.59
DIFFERENCES;'00366 ';8.59
DIFFERENCES;'00369 ';8.59
DIFFERENCES;'00371 ';8.59
DIFFERENCES;'00374 ';8.59
DIFFERENCES;'00375 ';9.4
DIFFERENCES;'00384 ';8.59
DIFFERENCES;'00399 ';8.59
DIFFERENCES;'00415 ';9.4
DIFFERENCES;'00434 ';8.59
DIFFERENCES;'00439 ';8.59
DIFFERENCES;'00442 ';9.4
DIFFERENCES;'00453 ';8.59
DIFFERENCES;'00455 ';8.59
DIFFERENCES;'00495 ';8.59
DIFFERENCES;'00528 ';8.59
DIFFERENCES;'00529 ';10.42
DIFFERENCES;'00530 ';8.59
DIFFERENCES;'00532 ';8.59
DIFFERENCES;'00535 ';8.59
DIFFERENCES;'00554 ';8.59
DIFFERENCES;'00563 ';8.59
DIFFERENCES;'00567 ';9.97
DIFFERENCES;'00571 ';9.4
DIFFERENCES;'00577 ';8.59
DIFFERENCES;'00607 ';9.4
DIFFERENCES;'00621 ';9.4
DIFFERENCES;'00624 ';9.4
DIFFERENCES;'00629 ';8.59
DIFFERENCES;'00635 ';8.59
DIFFERENCES;'00638 ';8.59
DIFFERENCES;'00645 ';8.59
DIFFERENCES;'00655 ';9.97
DIFFERENCES;'00661 ';8.59
DIFFERENCES;'00667 ';8.59
DIFFERENCES;'00679 ';8.59
DIFFERENCES;'00680 ';8.59
DIFFERENCES;'00683 ';8.59
DIFFERENCES;'00702 ';8.59
DIFFERENCES;'00743 ';9.4
DIFFERENCES;'00746 ';9.4
DIFFERENCES;'00750 ';8.59
DIFFERENCES;'00765 ';8.59
DIFFERENCES;'00769 ';8.59
DIFFERENCES;'00777 ';8.59
DIFFERENCES;'00780 ';8.59
DIFFERENCES;'00792 ';9.97
DIFFERENCES;'00803 ';8.59
DIFFERENCES;'00805 ';8.59
DIFFERENCES;'00852 ';8.59
DIFFERENCES;'00853 ';8.59
DIFFERENCES;'00866 ';8.59
DIFFERENCES;'00951 ';8.59
DIFFERENCES;'00961 ';9.4
DIFFERENCES;'00963 ';8.59
DIFFERENCES;'00976 ';8.59
DIFFERENCES;'01016 ';8.59
DIFFERENCES;'01029 ';8.59
DIFFERENCES;'01030 ';9.4
DIFFERENCES;'01053 ';8.59
DIFFERENCES;'01060 ';8.59
DIFFERENCES;'01086 ';9.4
DIFFERENCES;'01099 ';9.97
DIFFERENCES;'01120 ';8.59
DIFFERENCES;'01127 ';8.59
DIFFERENCES;'01130 ';8.59
DIFFERENCES;'01136 ';8.59
DIFFERENCES;'01137 ';8.59
DIFFERENCES;'01157 ';8.59
DIFFERENCES;'01170 ';9.4
DIFFERENCES;'01195 ';8.59
DIFFERENCES;'01202 ';8.59
DIFFERENCES;'01204 ';8.59
DIFFERENCES;'01222 ';9.4
DIFFERENCES;'01231 ';8.59
DIFFERENCES;'01239 ';8.59
ESTERASES;'00019 ';19.36
ESTERASES;'00445 ';19.36
ESTERASES;'00921 ';19.36
PLASMA;'00019 ';10.58
PLASMA;'00026 ';10.58
PLASMA;'00030 ';9.39
PLASMA;'00033 ';9.39
PLASMA;'00070 ';10.58
PLASMA;'00092 ';10.09
PLASMA;'00108 ';9.39
PLASMA;'00140 ';9.39
PLASMA;'00141 ';11.97
PLASMA;'00165 ';10.96
PLASMA;'00170';10.58
PLASMA;'00190';10.58
PLASMA;'00209';9.39
PLASMA;'00255';10.96
PLASMA;'00269';10.09
PLASMA;'00293';9.39
PLASMA;'00305';10.58
PLASMA;'00317';10.09
PLASMA;'00347';10.09
PLASMA;'00391 ';9.39
PLASMA;'00393 ';9.39
PLASMA;'00423 ';9.39
PLASMA;'00436 ';9.39
PLASMA;'00445 ';10.09
PLASMA;'00509 ';9.39
PLASMA;'00521 ';12.16
PLASMA;'00524 ';10.58
PLASMA;'00528 ';9.39
PLASMA;'00530 ';12.32
PLASMA;'00543 ';9.39
PLASMA;'00563 ';12.96
PLASMA;'00565 ';9.39
PLASMA;'00568 ';9.39
PLASMA;'00574 ';11.28
PLASMA;'00575 ';9.39
PLASMA;'00621 ';10.09
PLASMA;'00633 ';10.09
PLASMA;'00639 ';9.39
PLASMA;'00662 ';9.39
PLASMA;'00675 ';9.39
PLASMA;'00676 ';10.96
PLASMA;'00681 ';11.77
PLASMA;'00684 ';9.39
PLASMA;'00686 ';11.28
PLASMA;'00707 ';10.09
PLASMA;'00711 ';9.39
PLASMA;'00750 ';10.09
PLASMA;'00751 ';10.09
PLASMA;'00781 ';9.39
PLASMA;'00792 ';9.39
PLASMA;'00794 ';12.16
PLASMA;'00803 ';10.09
PLASMA;'00828 ';10.09
PLASMA;'00835 ';9.39
PLASMA;'00836 ';9.39
PLASMA;'00862 ';10.96
PLASMA;'00905 ';10.58
PLASMA;'00919 ';9.39
PLASMA;'00924 ';10.09
PLASMA;'00925 ';10.09
PLASMA;'00936 ';10.09
PLASMA;'00972 ';10.09
PLASMA;'00988 ';9.39
PLASMA;'00992 ';9.39
PLASMA;'01026 ';9.39
PLASMA;'01030 ';10.09
PLASMA;'01056 ';9.39
PLASMA;'01058 ';10.58
PLASMA;'01068 ';9.39
PLASMA;'01070 ';11.28
PLASMA;'01075 ';11.28
PLASMA;'01090 ';9.39
PLASMA;'01120 ';11.28
PLASMA;'01127 ';10.96
PLASMA;'01136 ';10.09
PLASMA;'01137 ';9.39
PLASMA;'01139 ';10.96
PLASMA;'01141 ';10.09
PLASMA;'01167 ';11.28
PLASMA;'01171 ';10.58
PLASMA;'01181 ';9.39
PLASMA;'01205 ';9.39
PLASMA;'01213 ';9.39
PLASMA;'01238 ';9.39
ELECTROFUSING;'00019 ';21.7
POLYACRYLAMIDE;'00019 ';14.88
POLYACRYLAMIDE;'00059 ';14.88
POLYACRYLAMIDE;'00139 ';14.88
POLYACRYLAMIDE;'00141 ';16.47
POLYACRYLAMIDE;'00304';14.88
POLYACRYLAMIDE;'00344';14.88
POLYACRYLAMIDE;'00375 ';14.88
POLYACRYLAMIDE;'00462 ';14.88
POLYACRYLAMIDE;'00520 ';14.88
POLYACRYLAMIDE;'00521 ';14.88
POLYACRYLAMIDE;'00529 ';14.88
POLYACRYLAMIDE;'00530 ';14.88
POLYACRYLAMIDE;'00565 ';14.88
POLYACRYLAMIDE;'00573 ';14.88
POLYACRYLAMIDE;'00740 ';14.88
POLYACRYLAMIDE;'00746 ';14.88
POLYACRYLAMIDE;'00862 ';14.88
POLYACRYLAMIDE;'00949 ';14.88
POLYACRYLAMIDE;'01085 ';14.88
POLYACRYLAMIDE;'01130 ';14.88
POLYACRYLAMIDE;'01205 ';14.88
POLYACRYLAMIDE;'01210 ';14.88
GELS;'00019 ';16.19
GELS;'00141 ';17.92
GELS;'00304';16.19
GELS;'00462 ';16.19
GELS;'00521 ';16.19
GELS;'00533 ';16.19
GELS;'00573 ';16.19
GELS;'00740 ';16.19
GELS;'00746 ';16.19
GELS;'00789 ';16.19
GELS;'00862 ';16.19
GELS;'00949 ';16.19
GELS;'00954 ';16.19
GELS;'01085 ';16.19
GELS;'01210 ';16.19
BANDS;'00019 ';16.96
BANDS;'00059 ';16.96
BANDS;'00141 ';19.84
BANDS;'00185';16.96
BANDS;'00367 ';16.96
BANDS;'00369 ';16.96
BANDS;'00445 ';16.96
BANDS;'00573 ';19.84
BANDS;'00633 ';16.96
BANDS;'00740 ';18.65
BANDS;'00746 ';18.65
BANDS;'00954 ';16.96
ONLY;'00019 ';6.77
ONLY;'00058 ';6.77
ONLY;'00069 ';6.77
ONLY;'00071 ';6.77
ONLY;'00073 ';6.77
ONLY;'00078 ';6.77
ONLY;'00084 ';6.77
ONLY;'00087 ';6.77
ONLY;'00102 ';6.77
ONLY;'00111 ';6.77
ONLY;'00116 ';6.77
ONLY;'00117 ';6.77
ONLY;'00135 ';6.77
ONLY;'00150 ';6.77
ONLY;'00152 ';6.77
ONLY;'00161 ';6.77
ONLY;'00172';6.77
ONLY;'00175';6.77
ONLY;'00178';7.49
ONLY;'00179';6.77
ONLY;'00185';6.77
ONLY;'00187';6.77
ONLY;'00189';6.77
ONLY;'00197';6.77
ONLY;'00202';6.77
ONLY;'00203';6.77
ONLY;'00212';6.77
ONLY;'00215';7.49
ONLY;'00216';6.77
ONLY;'00225';6.77
ONLY;'00228';6.77
ONLY;'00235';6.77
ONLY;'00247';6.77
ONLY;'00248';6.77
ONLY;'00255';6.77
ONLY;'00261';6.77
ONLY;'00266';7.49
ONLY;'00278';6.77
ONLY;'00286';6.77
ONLY;'00288';7.49
ONLY;'00291';7.49
ONLY;'00293';6.77
ONLY;'00297';6.77
ONLY;'00307';6.77
ONLY;'00314';6.77
ONLY;'00315';6.77
ONLY;'00317';6.77
ONLY;'00326';6.77
ONLY;'00331';7.49
ONLY;'00333';6.77
ONLY;'00348';6.77
ONLY;'00350';6.77
ONLY;'00355';6.77
ONLY;'00373 ';6.77
ONLY;'00374 ';6.77
ONLY;'00377 ';6.77
ONLY;'00385 ';6.77
ONLY;'00397 ';6.77
ONLY;'00416 ';6.77
ONLY;'00422 ';6.77
ONLY;'00430 ';6.77
ONLY;'00450 ';6.77
ONLY;'00452 ';6.77
ONLY;'00469 ';6.77
ONLY;'00472 ';6.77
ONLY;'00473 ';6.77
ONLY;'00478 ';6.77
ONLY;'00479 ';6.77
ONLY;'00484 ';6.77
ONLY;'00521 ';7.49
ONLY;'00527 ';6.77
ONLY;'00539 ';6.77
ONLY;'00542 ';6.77
ONLY;'00549 ';6.77
ONLY;'00550 ';6.77
ONLY;'00553 ';6.77
ONLY;'00555 ';6.77
ONLY;'00583 ';6.77
ONLY;'00585 ';6.77
ONLY;'00588 ';6.77
ONLY;'00591 ';7.49
ONLY;'00604 ';6.77
ONLY;'00608 ';6.77
ONLY;'00612 ';6.77
ONLY;'00613 ';6.77
ONLY;'00617 ';7.49
ONLY;'00627 ';6.77
ONLY;'00631 ';6.77
ONLY;'00637 ';6.77
ONLY;'00641 ';6.77
ONLY;'00643 ';6.77
ONLY;'00644 ';6.77
ONLY;'00646 ';6.77
ONLY;'00648 ';6.77
ONLY;'00649 ';6.77
ONLY;'00658 ';7.49
ONLY;'00661 ';6.77
ONLY;'00665 ';6.77
ONLY;'00669 ';6.77
ONLY;'00677 ';6.77
ONLY;'00680 ';6.77
ONLY;'00687 ';6.77
ONLY;'00694 ';7.49
ONLY;'00695 ';6.77
ONLY;'00696 ';6.77
ONLY;'00703 ';6.77
ONLY;'00715 ';6.77
ONLY;'00716 ';6.77
ONLY;'00725 ';6.77
ONLY;'00748 ';6.77
ONLY;'00749 ';6.77
ONLY;'00758 ';6.77
ONLY;'00768 ';6.77
ONLY;'00769 ';6.77
ONLY;'00771 ';6.77
ONLY;'00776 ';6.77
ONLY;'00781 ';7.49
ONLY;'00782 ';6.77
ONLY;'00785 ';6.77
ONLY;'00804 ';6.77
ONLY;'00806 ';6.77
ONLY;'00808 ';6.77
ONLY;'00813 ';6.77
ONLY;'00819 ';6.77
ONLY;'00842 ';6.77
ONLY;'00846 ';6.77
ONLY;'00847 ';6.77
ONLY;'00858 ';6.77
ONLY;'00863 ';6.77
ONLY;'00866 ';6.77
ONLY;'00871 ';6.77
ONLY;'00892 ';6.77
ONLY;'00910 ';6.77
ONLY;'00911 ';6.77
ONLY;'00914 ';6.77
ONLY;'00916 ';6.77
ONLY;'00920 ';7.49
ONLY;'00942 ';6.77
ONLY;'00944 ';6.77
ONLY;'00946 ';6.77
ONLY;'00949 ';6.77
ONLY;'00957 ';6.77
ONLY;'00959 ';7.49
ONLY;'00964 ';6.77
ONLY;'00972 ';6.77
ONLY;'00982 ';6.77
ONLY;'00986 ';6.77
ONLY;'01020 ';6.77
ONLY;'01033 ';6.77
ONLY;'01040 ';6.77
ONLY;'01043 ';6.77
ONLY;'01048 ';6.77
ONLY;'01050 ';6.77
ONLY;'01051 ';6.77
ONLY;'01052 ';6.77
ONLY;'01064 ';6.77
ONLY;'01071 ';6.77
ONLY;'01073 ';6.77
ONLY;'01078 ';7.49
ONLY;'01087 ';6.77
ONLY;'01092 ';6.77
ONLY;'01097 ';6.77
ONLY;'01103 ';6.77
ONLY;'01104 ';6.77
ONLY;'01106 ';6.77
ONLY;'01110 ';6.77
ONLY;'01118 ';7.49
ONLY;'01119 ';6.77
ONLY;'01134 ';6.77
ONLY;'01135 ';6.77
ONLY;'01143 ';6.77
ONLY;'01147 ';6.77
ONLY;'01157 ';6.77
ONLY;'01168 ';6.77
ONLY;'01169 ';6.77
ONLY;'01180 ';7.49
ONLY;'01182 ';6.77
ONLY;'01183 ';6.77
ONLY;'01189 ';6.77
ONLY;'01193 ';6.77
ONLY;'01197 ';6.77
ONLY;'01199 ';6.77
ONLY;'01202 ';6.77
ONLY;'01213 ';6.77
ONLY;'01218 ';6.77
ONLY;'01227 ';6.77
WORK;'00019 ';15.09
WORK;'00153 ';13.73
WORK;'00162 ';13.73
WORK;'00196';13.73
WORK;'00270';13.73
WORK;'00430 ';13.73
WORK;'00442 ';13.73
WORK;'00456 ';13.73
WORK;'00496 ';13.73
WORK;'00515 ';13.73
WORK;'00559 ';13.73
WORK;'00590 ';15.09
WORK;'00602 ';13.73
WORK;'00627 ';13.73
WORK;'00689 ';15.09
WORK;'00711 ';13.73
WORK;'00748 ';13.73
WORK;'00755 ';13.73
WORK;'00819 ';13.73
WORK;'00841 ';13.73
WORK;'00937 ';13.73
WORK;'00954 ';15.09
WORK;'00999 ';13.73
WORK;'01020 ';16.06
WORK;'01033 ';13.73
WORK;'01039 ';13.73
WORK;'01082 ';13.73
WORK;'01120 ';13.73
WORK;'01152 ';13.73
WORK;'01155 ';13.73
WORK;'01173 ';13.73
WORK;'01188 ';13.73
WORK;'01202 ';13.73
WORK;'01206 ';13.73
WORK;'01210 ';13.73
REPRODUCED;'00019 ';20.14
REPRODUCED;'00534 ';22.29
REPRODUCED;'00746 ';22.29
COBURN;'00019 ';21.7
CONFIRMED;'00019 ';13.24
CONFIRMED;'00026 ';13.24
CONFIRMED;'00029 ';13.24
CONFIRMED;'00038 ';13.24
CONFIRMED;'00039 ';13.24
CONFIRMED;'00040 ';13.24
CONFIRMED;'00121 ';13.24
CONFIRMED;'00183';13.24
CONFIRMED;'00228';13.24
CONFIRMED;'00254';13.24
CONFIRMED;'00276';13.24
CONFIRMED;'00312';13.24
CONFIRMED;'00318';13.24
CONFIRMED;'00362 ';13.24
CONFIRMED;'00401 ';13.24
CONFIRMED;'00445 ';14.65
CONFIRMED;'00498 ';13.24
CONFIRMED;'00550 ';13.24
CONFIRMED;'00565 ';13.24
CONFIRMED;'00585 ';13.24
CONFIRMED;'00649 ';13.24
CONFIRMED;'00659 ';13.24
CONFIRMED;'00660 ';13.24
CONFIRMED;'00684 ';13.24
CONFIRMED;'00711 ';13.24
CONFIRMED;'00726 ';13.24
CONFIRMED;'00826 ';13.24
CONFIRMED;'00851 ';13.24
CONFIRMED;'00869 ';13.24
CONFIRMED;'00877 ';13.24
CONFIRMED;'01015 ';13.24
CONFIRMED;'01070 ';13.24
CONFIRMED;'01083 ';13.24
CONFIRMED;'01191 ';13.24
CONFIRMED;'01206 ';13.24
WORKING;'00019 ';17.98
WORKING;'00149 ';17.98
WORKING;'00359 ';17.98
WORKING;'00392 ';17.98
WORKING;'01122 ';17.98
UNDERSTAND;'00019 ';15.64
UNDERSTAND;'00134 ';15.64
